CVE-2017-8105,libfreetype.so.6.13.0_2.7.1,libfreetype.so.6.12.6_2.7.0,libfreetype.so.6.9.0_2.4.10,t1_decoder_parse_charstrings,NA too much diff
CVE-2017-8105,libfreetype.so.6.13.0_2.7.1,libfreetype.so.6.12.6_2.7.0,libfreetype.so.6.10.0_2.4.11,t1_decoder_parse_charstrings,NA too much diff
CVE-2017-8105,libfreetype.so.6.13.0_2.7.1,libfreetype.so.6.12.6_2.7.0,libfreetype.so.6.10.1_2.4.12,t1_decoder_parse_charstrings,NA too much diff
CVE-2017-8105,libfreetype.so.6.13.0_2.7.1,libfreetype.so.6.12.6_2.7.0,libfreetype.so.6.11.2_2.5.3,t1_decoder_parse_charstrings,V
CVE-2017-8105,libfreetype.so.6.13.0_2.7.1,libfreetype.so.6.12.6_2.7.0,libfreetype.so.6.11.3_2.5.4,t1_decoder_parse_charstrings,V
CVE-2017-8105,libfreetype.so.6.13.0_2.7.1,libfreetype.so.6.12.6_2.7.0,libfreetype.so.6.11.4_2.5.5,t1_decoder_parse_charstrings,V
CVE-2017-8105,libfreetype.so.6.13.0_2.7.1,libfreetype.so.6.12.6_2.7.0,libfreetype.so.6.12.6_2.7.0,t1_decoder_parse_charstrings,V
CVE-2017-8105,libfreetype.so.6.13.0_2.7.1,libfreetype.so.6.12.6_2.7.0,libfreetype.so.6.13.0_2.7.1,t1_decoder_parse_charstrings,P
CVE-2017-8105,libfreetype.so.6.13.0_2.7.1,libfreetype.so.6.12.6_2.7.0,libfreetype.so.6.14.0_2.8.0,t1_decoder_parse_charstrings,V
CVE-2012-1135,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.5.0_2.4.0,TT_RunIns,NA too much diff
CVE-2012-1135,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.5.1_2.4.1,TT_RunIns,NA too much diff
CVE-2012-1135,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.6.0_2.4.2,TT_RunIns,NA too much diff
CVE-2012-1135,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.6.1_2.4.3,TT_RunIns,NA too much diff
CVE-2012-1135,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.6.2_2.4.4,TT_RunIns,NA too much diff
CVE-2012-1135,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.7.0_2.4.5,TT_RunIns,NA too much diff
CVE-2012-1135,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.7.1_2.4.6,TT_RunIns,NA too much diff
CVE-2012-1135,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.7.2_2.4.7,TT_RunIns,NA too much diff
CVE-2012-1135,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.8.0_2.4.8,TT_RunIns,V
CVE-2012-1135,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.8.1_2.4.9,TT_RunIns,P
CVE-2012-1135,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.9.0_2.4.10,TT_RunIns,NA too much diff
CVE-2012-1135,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.10.0_2.4.11,TT_RunIns,NA too much diff
CVE-2012-1135,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.10.1_2.4.12,TT_RunIns,NA too much diff
CVE-2012-1135,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.11.2_2.5.3,TT_RunIns,NA too much diff
CVE-2012-1135,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.11.3_2.5.4,TT_RunIns,NA too much diff
CVE-2012-1135,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.11.4_2.5.5,TT_RunIns,NA too much diff
CVE-2012-1135,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.12.6_2.7.0,TT_RunIns,NA too much diff
CVE-2012-1135,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.13.0_2.7.1,TT_RunIns,NA too much diff
CVE-2012-1135,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.14.0_2.8.0,TT_RunIns,NA too much diff
CVE-2012-1136,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.5.0_2.4.0,_bdf_parse_glyphs,NA too much diff
CVE-2012-1136,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.5.1_2.4.1,_bdf_parse_glyphs,NA too much diff
CVE-2012-1136,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.6.0_2.4.2,_bdf_parse_glyphs,NA too much diff
CVE-2012-1136,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.6.1_2.4.3,_bdf_parse_glyphs,NA too much diff
CVE-2012-1136,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.6.2_2.4.4,_bdf_parse_glyphs,NA too much diff
CVE-2012-1136,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.7.0_2.4.5,_bdf_parse_glyphs,NA too much diff
CVE-2012-1136,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.7.1_2.4.6,_bdf_parse_glyphs,NA too much diff
CVE-2012-1136,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.7.2_2.4.7,_bdf_parse_glyphs,NA too much diff
CVE-2012-1136,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.8.0_2.4.8,_bdf_parse_glyphs,V
CVE-2012-1136,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.8.1_2.4.9,_bdf_parse_glyphs,P
